Attachments,Link Count,Word Count,Uppercase Count,Exclamation Count,Question Count,Dollar Count,Punctuation Count,HTML Tags Count,Spam Indicator
0,0,177,50,0,0,1,2,1,0
1,1,266,2,0,1,2,11,4,0
3,8,41,5,2,1,0,13,0,1
1,5,158,135,0,0,1,9,4,0
0,2,54,10,4,3,2,8,2,0
1,7,224,53,4,1,0,5,3,1
0,7,96,39,3,2,2,9,0,1
3,10,212,189,3,3,0,9,4,0
3,5,167,68,3,0,0,15,5,0
2,5,174,113,2,0,2,6,4,1
1,2,151,52,1,1,2,1,1,0
3,9,77,27,5,3,2,11,2,1
3,7,11,7,2,1,0,12,4,0
1,7,43,30,4,3,1,11,4,1
3,7,92,66,3,3,1,11,1,1
3,5,155,155,3,1,1,1,0,1
0,6,168,112,1,3,2,11,2,1
3,8,240,40,2,0,1,14,0,0
3,10,114,49,5,2,2,11,2,1
3,4,169,167,0,3,1,8,4,0
0,5,36,28,1,2,2,12,4,0
2,7,218,201,5,3,0,5,0,1
3,3,169,63,1,3,2,14,1,1
2,1,100,90,0,3,0,5,4,1
1,3,62,54,4,0,1,6,4,1
1,2,224,67,4,2,1,6,5,0
3,0,179,72,2,0,0,3,4,0
0,4,233,3,2,1,2,12,5,1
0,8,263,129,0,1,2,10,3,0
3,7,278,273,3,2,2,4,5,1
3,5,133,24,4,3,1,11,3,0
0,9,49,43,1,3,1,4,5,0
0,3,102,73,5,3,0,11,3,1
2,4,125,33,0,0,0,0,1,0
2,10,111,86,0,0,2,8,5,1
0,3,285,106,3,2,2,11,1,0
0,1,87,72,5,2,0,9,1,1
3,0,111,10,5,0,1,15,4,0
1,6,286,18,2,3,2,12,4,0
1,3,210,104,2,0,2,5,1,1
3,4,246,58,1,0,0,10,3,0
3,8,76,69,5,3,1,0,4,1
1,9,300,38,5,1,2,5,5,0
1,3,38,21,5,3,1,13,1,1
2,1,53,26,3,0,1,12,4,0
3,0,83,35,1,1,2,6,5,0
3,0,136,86,0,1,2,13,5,1
1,0,58,5,5,2,0,1,0,0
0,5,42,34,5,1,0,13,1,1
3,5,282,163,3,0,0,6,3,1
2,1,298,43,3,1,0,8,5,0
0,8,168,38,4,1,0,2,0,0
1,5,298,61,0,3,2,11,2,1
1,5,202,80,3,0,0,12,2,1
2,5,227,57,2,2,1,3,2,1
1,9,91,7,1,1,1,13,1,1
2,9,196,158,1,2,2,13,1,0
3,4,126,39,4,2,2,8,3,1
2,1,249,189,4,3,1,3,0,1
0,1,215,85,3,2,2,11,1,0
0,2,256,175,4,2,1,4,4,1
3,6,265,225,0,0,1,13,0,1
0,7,173,42,5,3,0,13,2,0
3,2,173,47,2,2,1,11,0,0
3,10,253,44,1,0,1,11,2,1
2,9,81,18,0,0,1,4,5,1
1,6,106,4,2,1,1,7,5,1
0,10,16,12,1,0,0,12,2,1
1,4,172,46,4,2,1,4,5,0
1,3,203,64,0,1,0,7,2,0
1,2,133,20,3,3,2,8,2,1
3,6,191,12,3,2,2,1,4,1
0,3,103,47,0,2,2,10,5,1
2,3,193,86,1,2,0,7,2,0
2,7,42,16,2,3,0,12,5,0
3,2,293,135,4,1,2,3,2,1
3,10,23,22,3,1,2,1,3,1
0,0,175,55,0,2,0,13,5,0
1,10,264,147,0,2,1,9,5,1
1,3,248,157,4,2,2,5,4,0
3,10,96,91,2,1,1,14,4,0
0,6,113,89,0,1,1,7,3,0
0,1,14,5,2,0,1,14,0,1
2,2,181,71,1,1,0,1,3,1
1,0,41,3,4,0,0,3,0,1
3,6,47,41,3,0,1,8,0,1
0,4,10,0,5,3,2,13,2,0
0,7,269,233,0,2,2,5,3,0
2,7,264,124,0,2,1,5,3,0
2,0,144,25,3,0,0,15,1,0
3,3,178,116,0,3,2,14,4,1
1,6,152,148,1,1,0,10,4,1
3,4,112,44,4,2,0,4,5,1
2,5,125,86,0,3,2,8,0,0
0,10,41,8,2,2,2,12,3,1
0,1,53,3,0,0,1,8,0,0
3,9,199,27,5,3,0,0,5,0
3,1,56,14,0,3,2,12,5,1
0,1,224,159,2,2,1,5,2,0
1,6,295,225,5,0,2,5,5,1
0,2,128,29,4,3,0,11,0,0
2,0,241,159,4,3,1,3,1,1
1,10,203,39,1,0,0,9,0,1
3,10,30,20,1,0,1,3,5,1
1,3,53,44,5,3,0,4,4,1
1,2,170,127,4,3,1,0,0,0
3,0,114,56,0,0,0,15,3,0
2,10,131,23,4,3,2,2,1,0
2,2,287,48,2,0,0,15,4,1
3,8,242,29,0,1,0,9,0,0
0,0,51,43,3,0,1,2,1,1
2,6,56,30,2,3,0,2,2,0
0,2,230,71,3,3,2,6,1,0
3,10,161,36,2,2,1,11,1,1
1,6,178,36,0,3,1,10,2,0
0,2,260,238,4,2,1,11,0,1
0,5,124,77,3,0,1,2,5,1
2,5,101,72,1,0,1,11,0,1
3,8,235,65,0,3,1,1,3,0
1,10,235,165,3,2,0,11,4,0
2,10,86,60,5,3,0,15,0,1
0,1,10,2,3,0,2,1,5,0
0,8,113,105,5,0,0,5,1,1
1,0,178,141,0,1,1,13,5,1
3,6,51,0,1,3,0,1,1,0
3,2,11,6,3,3,0,5,4,1
3,8,184,90,4,0,2,6,0,1
1,10,120,39,1,3,0,4,4,0
2,5,121,29,2,0,0,13,3,1
3,4,284,52,2,1,2,4,1,0
1,10,38,24,2,1,1,14,3,1
3,9,234,169,0,1,2,7,2,0
2,0,299,26,0,2,1,5,2,1
3,0,248,30,0,0,2,4,4,0
2,3,84,27,2,3,2,12,2,1
1,3,70,41,3,1,1,14,5,1
0,4,182,37,5,1,2,6,2,1
1,3,272,254,1,2,0,15,3,1
1,2,50,47,1,1,2,0,2,1
1,10,163,36,1,3,2,9,3,1
3,3,176,62,0,0,2,13,3,1
1,3,203,190,2,1,1,0,5,0
1,4,299,131,5,1,1,4,2,1
1,5,72,66,3,1,0,5,1,1
2,6,13,13,5,2,1,8,4,0
0,1,277,261,1,3,0,14,3,1
3,7,227,24,5,0,0,6,2,1
3,9,209,126,0,3,0,13,3,0
3,6,279,170,1,3,1,5,0,0
0,1,48,39,3,1,1,12,4,1
3,4,196,161,5,1,2,14,1,1
0,2,131,28,0,0,2,1,5,1
1,7,243,91,0,0,1,12,1,0
1,1,276,78,5,2,1,11,4,0
3,1,171,7,2,1,2,8,1,0
2,6,23,19,0,2,0,9,4,1
2,3,289,200,2,1,1,11,5,0
2,10,100,16,1,3,0,12,5,0
2,5,19,0,4,0,1,0,2,1
2,8,174,126,0,0,0,14,2,1
2,10,184,117,5,3,2,15,2,0
2,7,178,35,0,1,0,11,0,1
3,8,168,143,1,3,1,11,4,0
0,2,108,7,4,1,1,9,5,1
1,0,167,52,1,0,0,0,1,0
0,5,50,35,5,2,2,7,1,0
3,8,138,91,4,0,0,1,2,1
1,3,110,107,4,0,2,1,2,0
1,0,50,20,4,1,0,15,3,1
2,9,86,67,0,1,0,6,2,0
1,9,20,5,3,1,1,9,4,1
3,3,47,45,1,0,0,12,0,1
1,8,35,19,3,3,2,15,3,0
2,2,46,16,4,2,2,0,3,0
1,7,262,83,1,0,0,7,0,1
0,2,12,9,4,1,1,2,1,1
2,4,178,6,0,0,0,14,5,1
0,8,23,22,2,3,1,3,3,0
0,5,137,12,1,2,1,8,5,0
3,8,191,77,5,2,0,5,1,1
2,5,281,13,3,2,0,15,3,1
1,7,135,119,4,0,0,1,5,0
3,6,250,20,2,3,0,11,4,0
0,1,99,24,0,2,0,11,2,1
3,9,112,50,2,1,0,8,4,1
3,8,208,91,3,1,2,8,0,0
2,4,50,37,2,0,1,5,4,1
3,9,211,49,2,0,2,3,4,1
3,3,39,34,2,1,1,8,1,1
1,8,122,67,4,3,0,0,2,0
1,2,64,47,0,3,2,6,0,1
2,5,180,65,5,2,0,2,4,1
1,8,174,17,4,2,0,14,3,0
0,4,140,35,4,0,0,3,4,1
1,7,277,210,5,3,1,7,3,0
0,7,149,42,5,0,2,15,2,1
3,5,151,106,3,0,0,3,5,0
1,7,157,7,4,1,1,11,4,1
0,5,58,18,0,2,1,8,1,1
2,3,85,35,0,3,2,2,1,1
0,1,238,68,1,1,2,7,3,0
3,9,294,69,1,0,0,13,4,0
1,4,115,76,4,0,0,14,4,1
1,9,139,74,3,0,2,0,1,1
2,0,85,46,1,3,2,13,0,1
2,10,247,210,2,2,1,15,0,0
2,9,184,151,1,0,0,12,5,1
3,3,47,43,3,3,0,15,1,0
0,5,146,111,5,1,1,4,1,0
0,7,228,136,4,2,2,2,0,0
2,7,243,232,1,2,2,12,4,0
3,9,11,9,4,1,1,0,3,1
0,6,244,142,2,0,0,9,5,1
3,5,198,51,3,3,1,14,0,1
3,6,97,75,3,0,2,9,5,1
0,6,107,15,5,1,1,4,5,1
3,6,282,27,0,3,1,1,3,1
0,4,218,117,5,0,1,13,1,1
2,8,190,111,0,3,1,6,4,1
0,3,47,17,2,2,0,14,5,1
1,8,108,92,1,3,1,15,4,1
1,2,276,129,3,1,1,8,2,1
2,9,102,9,4,3,2,7,3,0
0,2,49,16,2,2,0,5,3,0
1,9,298,162,4,3,1,10,4,1
3,6,78,65,5,2,1,6,5,1
1,7,117,117,0,2,1,1,1,0
2,8,42,14,0,2,2,12,5,0
2,8,294,85,2,0,2,2,3,1
3,9,103,19,5,2,2,1,4,0
2,7,165,152,0,2,0,11,3,1
2,8,189,4,1,0,0,1,5,0
3,10,163,84,0,3,0,3,5,1
0,2,111,43,2,0,2,1,3,1
3,10,248,209,1,0,1,15,5,0
2,0,131,13,5,3,0,12,2,1
3,8,42,36,0,1,1,6,4,0
3,1,240,104,0,0,0,2,4,1
1,5,167,79,3,3,0,4,2,1
2,4,114,28,3,3,0,12,5,0
3,2,163,139,2,3,0,3,5,0
0,2,168,163,2,0,2,12,3,0
2,6,294,216,5,0,2,8,4,1
0,9,209,153,0,2,1,13,5,1
2,6,65,30,5,3,0,11,2,0
1,10,46,2,1,3,2,9,5,1
0,8,43,32,3,3,2,5,1,0
0,5,169,63,4,3,2,11,2,1
0,3,148,93,1,3,0,1,3,0
0,9,196,148,0,3,2,3,4,1
2,5,138,99,2,3,1,1,4,0
1,1,264,157,1,3,0,12,1,0
0,9,84,18,4,3,0,6,0,0
1,5,41,28,2,3,0,11,5,0
1,0,212,75,1,3,2,1,3,1
0,0,285,152,5,1,0,4,2,1
0,2,105,93,2,3,1,7,4,1
0,9,185,5,0,0,0,4,3,1
3,9,12,3,0,1,0,11,0,1
2,7,143,54,2,2,0,6,2,0
0,5,158,104,5,0,2,5,5,1
0,3,127,47,5,1,0,6,1,0
0,0,266,72,3,0,1,8,4,1
3,4,98,27,1,0,1,14,2,1
0,9,20,10,3,2,0,11,5,0
1,1,150,38,2,0,1,4,2,1
3,9,147,73,0,2,0,0,4,1
3,7,239,222,4,0,1,7,4,1
3,10,169,10,3,3,0,6,2,1
3,9,177,49,4,2,1,9,2,0
1,6,11,0,4,2,1,10,1,1
3,10,158,89,1,1,1,3,1,1
1,6,117,78,2,1,0,14,3,1
3,7,161,65,1,1,0,0,3,0
2,0,158,62,2,3,1,0,0,0
2,5,171,92,2,2,1,1,0,1
3,1,89,37,0,0,0,11,0,0
2,0,154,97,0,0,2,15,2,0
1,2,131,38,5,2,1,7,5,1
3,6,262,150,5,0,1,14,3,0
1,1,92,58,0,0,0,14,0,1
0,4,210,24,2,1,0,6,4,1
0,8,297,243,4,0,2,4,5,0
1,4,131,40,4,2,2,9,3,0
0,5,62,41,1,1,1,11,0,0
2,3,71,32,3,0,1,12,2,1
1,1,179,88,4,3,0,4,5,0
1,8,126,8,4,3,0,12,2,0
0,10,212,62,4,0,2,0,3,0
3,3,78,10,0,0,1,1,5,1
0,10,45,0,2,3,0,11,1,1
2,5,117,76,1,1,1,4,0,0
1,4,121,44,1,0,1,1,3,0
1,1,157,134,1,0,2,6,4,1
2,0,99,90,0,3,1,7,3,0
0,2,193,56,1,2,1,12,3,0
0,5,252,158,2,3,2,8,5,0
1,9,297,132,2,3,0,4,0,0
1,10,230,1,0,2,2,15,1,1
0,5,151,9,2,1,0,4,5,1
1,5,165,86,5,3,2,10,1,0
3,5,17,3,0,2,2,4,2,1
0,3,88,7,4,3,0,15,2,0
1,0,118,66,2,3,2,0,5,1
1,10,46,13,3,1,0,7,0,1
0,3,180,48,0,1,0,14,1,1
0,7,220,178,2,1,0,10,2,1
0,5,10,3,1,2,0,11,0,1
0,2,183,120,3,2,1,11,5,0
1,10,67,15,4,0,2,4,3,0
3,7,300,197,0,0,1,15,4,0
2,6,257,109,1,2,1,0,1,0
2,3,245,169,0,3,1,5,5,1
3,3,95,6,4,2,2,13,5,0
3,4,235,37,3,1,2,11,2,1
0,5,21,4,1,2,1,9,2,1
3,1,118,8,2,2,2,13,4,0
0,7,159,36,2,0,1,2,2,1
0,1,84,9,0,1,1,2,5,1
1,9,107,72,0,3,0,2,4,1
1,4,300,189,4,0,0,13,4,1
0,2,98,2,0,2,2,14,2,1
1,8,30,10,5,0,1,13,1,1
2,9,140,20,3,1,0,5,5,0
2,6,103,15,3,1,1,9,4,0
0,0,122,14,5,0,2,14,4,1
1,9,267,171,0,2,0,3,3,0
3,2,211,194,3,1,0,15,4,1
3,4,101,63,5,0,1,7,4,0
3,9,165,106,2,3,2,10,1,0
3,1,29,29,3,0,0,15,1,1
3,1,236,18,0,0,0,1,4,0
3,2,242,224,0,0,1,14,2,0
1,5,296,75,2,3,0,8,4,0
1,3,284,62,1,1,1,8,1,1
2,10,281,6,0,1,2,9,5,1
2,2,66,23,5,3,1,8,3,1
3,2,24,4,3,2,2,3,0,1
2,8,221,96,1,2,2,10,1,0
0,3,138,102,0,1,2,0,1,0
3,1,240,239,1,1,1,6,3,0
3,7,284,252,2,0,1,3,1,0
2,5,19,19,0,3,1,4,3,1
1,6,152,89,4,2,2,2,5,1
2,8,275,191,3,3,0,15,3,0
0,10,139,23,0,1,2,13,1,0
3,0,212,6,3,0,2,10,1,0
3,4,108,85,3,1,2,9,5,1
2,2,113,94,2,0,2,6,3,1
1,4,197,113,3,1,1,3,1,0
3,10,216,85,2,2,1,9,5,1
2,0,181,35,2,3,0,7,2,1
1,4,105,30,2,1,2,11,0,0
2,1,150,40,5,2,1,9,0,1
0,6,67,41,5,0,1,7,4,1
3,2,178,112,4,2,1,12,0,0
0,3,224,57,3,0,2,8,0,0
1,2,11,0,1,1,0,11,0,1
3,0,56,43,0,3,1,15,1,1
1,7,199,83,1,1,1,8,4,1
3,0,195,111,5,3,0,7,1,1
0,9,90,56,1,2,0,9,0,1
2,1,184,162,2,2,2,6,2,1
0,7,277,240,1,3,2,6,5,1
0,6,64,7,0,3,2,4,5,1
3,2,165,80,2,0,2,13,0,0
3,5,62,47,2,0,2,2,2,0
0,3,198,9,3,0,1,3,3,1
3,6,123,119,5,3,0,11,1,0
2,6,139,109,4,1,1,11,2,0
0,1,11,1,4,0,0,0,5,0
2,5,278,76,2,3,2,6,5,1
3,5,51,33,2,0,0,1,1,1
1,5,285,22,4,3,0,6,3,1
2,8,73,19,2,2,0,14,0,0
0,9,82,22,5,3,1,10,3,0
3,3,231,101,3,2,1,11,4,0
0,3,78,69,0,3,0,6,5,1
0,7,173,96,2,2,2,11,3,0
0,7,172,144,3,0,0,8,4,1
3,1,280,197,1,2,1,5,3,1
3,0,193,171,1,0,1,15,3,0
1,6,120,12,1,3,1,2,1,0
3,6,64,27,2,3,2,0,5,0
3,10,51,43,0,0,2,3,1,1
0,8,16,4,3,1,1,3,0,1
0,2,275,186,5,0,1,12,4,1
2,2,49,35,2,3,0,0,0,1
2,0,59,16,3,1,1,4,0,1
1,1,133,68,5,0,1,6,2,1
1,5,251,7,5,0,1,6,5,1
2,3,51,33,4,1,2,4,0,0
3,1,109,32,4,2,0,4,1,1
0,0,112,18,0,1,0,9,3,1
1,8,70,69,1,3,0,11,4,1
2,2,50,43,1,1,2,1,3,0
3,0,110,4,0,1,1,0,3,0
3,5,126,89,1,0,2,0,1,1
1,1,107,63,1,3,1,4,1,1
1,10,138,121,1,1,2,5,5,0
0,5,150,77,4,1,0,0,5,1
2,9,30,17,0,3,2,8,2,0
3,5,293,17,5,3,2,6,3,1
2,10,103,30,0,1,1,11,5,1
0,3,168,127,2,1,0,4,0,0
3,6,230,114,1,0,0,10,0,0
1,9,58,26,1,2,2,13,5,0
0,7,101,15,2,1,0,0,2,0
0,2,70,36,5,3,1,12,4,0
0,8,94,44,0,1,0,10,1,1
2,9,67,51,4,3,2,0,4,0
1,0,41,8,4,3,2,11,5,1
3,3,239,231,2,1,0,4,1,0
2,9,26,23,0,3,0,5,5,1
2,6,75,36,4,0,2,3,1,1
0,4,17,0,2,1,2,13,2,0
1,7,61,2,3,2,2,14,0,0
0,6,203,193,3,1,2,1,3,1
0,10,20,16,3,0,2,7,4,1
0,10,109,83,5,1,2,6,0,1
1,10,282,186,4,0,2,4,2,0
2,1,251,135,3,1,2,2,2,0
0,4,19,9,5,3,2,6,5,0
3,2,61,0,0,1,1,8,1,0
1,2,11,0,3,3,1,10,5,1
1,4,146,43,3,1,1,13,0,0
3,3,20,12,0,0,0,15,1,1
2,6,294,30,2,2,0,15,3,1
3,2,294,166,4,3,0,13,4,0
0,4,62,27,5,1,2,2,0,0
3,1,283,92,2,1,2,15,0,0
0,3,39,7,3,3,2,0,0,0
0,8,272,191,2,2,1,15,3,1
0,0,83,51,0,2,2,8,0,1
3,8,234,63,4,0,2,13,4,0
0,8,216,184,2,1,0,9,3,0
1,4,136,118,1,0,0,6,3,1
1,7,255,171,5,1,0,2,4,1
0,4,247,104,3,2,0,13,5,1
3,1,173,5,2,3,2,13,1,1
1,2,256,189,4,3,1,10,3,0
3,5,115,70,3,3,0,11,0,1
0,9,220,26,1,2,0,3,5,1
0,3,288,180,0,3,2,6,1,1
2,3,131,53,1,2,0,10,5,1
1,3,77,41,1,3,1,14,5,1
1,1,149,83,5,1,1,4,1,0
1,7,295,285,4,3,0,9,4,0
0,2,147,97,5,1,1,12,5,1
1,4,108,68,4,2,0,7,1,1
0,5,183,85,5,3,1,12,5,1
3,5,81,78,0,0,2,6,2,1
1,3,185,118,1,1,0,12,2,0
1,4,102,77,3,3,2,4,3,0
2,3,92,46,2,1,0,13,0,0
2,0,180,59,3,0,0,7,4,0
1,9,177,11,3,3,0,13,1,0
0,2,82,20,4,3,2,13,1,0
3,2,52,20,1,3,2,3,0,1
2,6,198,60,4,0,1,6,2,1
3,4,220,57,5,1,1,1,0,1
3,2,289,61,2,0,1,10,5,1
1,5,197,97,0,2,2,6,5,1
2,1,256,253,5,2,2,14,1,0
3,0,179,72,0,2,0,2,1,1
3,4,153,152,3,0,2,13,4,1
0,1,131,60,4,0,0,7,0,1
2,5,89,75,0,2,1,13,1,1
3,6,30,30,5,0,2,12,2,0
2,6,130,3,2,1,0,7,1,0
2,3,209,115,3,3,2,15,4,0
2,4,248,100,3,0,2,14,4,0
3,10,93,58,1,3,2,7,4,0
3,7,55,18,3,3,0,15,4,0
2,5,239,30,2,0,2,13,1,1
3,6,163,26,2,1,0,5,5,0
1,7,271,71,3,3,2,14,4,1
0,3,169,142,1,2,0,10,4,0
0,6,165,58,4,1,0,8,1,1
3,4,17,11,0,1,2,0,5,1
1,9,256,83,0,3,2,14,4,0
0,7,260,30,4,2,2,9,3,0
3,10,235,73,0,3,0,1,0,1
1,10,297,140,2,1,2,8,4,0
0,1,131,48,0,3,0,8,3,0
1,1,300,269,1,2,2,13,2,1
2,10,33,6,3,0,0,15,3,0
3,8,43,14,1,2,2,2,3,0
0,3,73,37,0,2,2,15,2,1
0,6,197,73,3,1,1,13,0,1
0,6,31,20,4,0,1,11,1,0
0,0,173,100,4,3,1,5,0,0
0,8,44,27,5,0,1,3,0,0
1,4,248,157,3,0,0,5,1,0
3,9,33,16,1,1,2,2,5,0
3,7,264,264,4,0,0,2,5,0
1,4,228,13,4,3,1,5,2,1
2,0,19,12,4,0,0,15,5,1
1,4,114,93,0,0,2,4,1,0
3,2,267,94,3,2,2,0,4,0
1,7,138,115,3,1,2,4,0,0
1,8,192,96,3,2,2,10,4,1
0,3,98,57,1,2,2,12,1,1
1,2,154,27,5,3,2,0,5,0
1,0,56,5,3,2,1,4,0,1
2,0,267,35,3,2,2,15,1,0
3,5,24,6,1,3,2,5,5,0
0,4,235,216,4,3,1,10,2,0
2,8,55,0,1,3,1,9,1,1
1,8,154,80,3,3,2,4,4,0
3,10,237,62,2,2,2,6,5,0
0,3,132,68,1,2,0,10,4,0
2,3,300,238,0,0,0,9,3,0
3,1,180,10,2,2,0,5,3,0
0,2,95,46,4,3,2,0,2,0
3,0,161,110,0,0,2,0,5,0
0,6,141,139,0,2,1,1,2,1
3,5,91,29,1,3,2,8,4,1
3,5,19,12,5,0,0,10,1,1
2,5,160,60,5,1,0,6,4,0
3,5,83,10,5,1,2,11,1,1
3,1,259,184,1,0,1,9,2,1
2,1,67,61,1,0,0,12,1,0
3,7,27,3,5,0,2,7,0,0
0,7,40,39,5,0,1,4,3,0
3,6,178,38,1,1,2,3,4,0
0,5,234,12,5,3,1,3,3,0
0,1,94,88,1,3,0,10,4,1
1,2,235,100,4,2,0,5,5,1
0,3,138,61,5,3,0,9,0,0
0,0,79,53,5,3,1,7,5,1
0,3,262,121,2,1,1,1,0,1
0,10,291,145,1,1,1,2,4,1
0,7,210,7,4,0,2,9,2,1
0,1,27,16,1,0,2,6,0,0
1,2,61,16,2,3,2,2,3,1
0,4,93,37,4,1,2,12,5,0
1,8,57,3,4,3,0,6,1,1
1,4,165,155,4,3,1,15,5,0
2,8,242,68,2,0,0,0,0,1
2,3,234,190,3,0,1,13,2,1
2,7,220,132,3,2,0,15,4,1
1,2,143,97,2,0,0,9,4,1
3,9,289,224,0,3,2,9,4,1
0,9,289,73,2,2,1,7,0,1
2,2,19,16,1,1,2,1,1,1
3,10,19,16,2,3,2,7,4,1
1,8,176,101,0,2,2,10,2,0
2,0,254,0,4,0,2,8,0,0
2,2,144,28,4,1,0,0,4,0
1,8,298,49,0,0,1,3,0,1
0,1,43,2,1,3,0,5,0,1
2,9,118,106,3,3,1,1,5,1
0,3,235,8,0,0,1,13,5,1
2,3,223,152,2,3,1,3,2,1
2,2,121,62,2,1,1,15,0,1
2,0,22,9,3,3,0,2,2,0
0,10,266,35,3,3,1,2,4,1
0,3,12,6,0,1,1,7,2,0
2,4,183,156,2,3,1,0,4,0
0,2,216,153,2,2,2,0,5,1
1,5,65,65,3,2,0,0,3,0
0,3,130,119,2,1,0,7,4,0
3,10,244,90,5,2,0,11,2,1
0,9,177,89,2,2,0,2,0,0
3,6,115,99,2,2,2,2,5,1
0,3,243,205,4,2,2,0,0,1
3,5,135,91,3,2,0,1,2,0
0,1,208,170,2,0,2,13,5,0
2,6,275,43,5,2,2,4,1,0
1,1,223,68,0,1,1,13,2,1
0,2,169,135,4,1,1,1,5,0
0,8,44,40,2,2,2,14,2,0
3,9,145,140,1,3,2,5,5,1
3,2,23,9,5,3,2,13,5,0
0,6,236,7,1,3,1,10,3,0
3,9,161,133,5,1,0,6,2,1
3,4,98,53,1,2,2,3,2,1
1,9,63,34,0,2,2,11,0,0
2,10,229,165,1,3,1,8,4,0
2,2,209,16,1,1,2,11,4,1
1,9,80,39,5,2,0,5,2,0
0,5,131,87,3,1,2,4,1,1
0,4,50,29,1,2,2,7,4,1
1,6,209,135,1,1,2,5,2,1
1,2,154,85,5,0,2,1,2,0
1,8,57,52,2,0,0,11,3,1
3,0,120,17,3,0,0,15,0,0
1,6,245,193,2,2,2,10,5,1
2,5,152,45,1,1,2,11,4,0
0,8,16,8,4,3,2,6,1,0
3,8,258,146,0,0,1,4,2,0
2,1,214,153,4,2,0,6,0,0
2,5,124,16,3,1,1,4,5,0
0,0,223,188,2,3,0,4,4,0
2,10,131,43,3,0,1,3,2,0
2,6,63,38,1,2,2,2,0,0
1,9,48,47,2,2,2,5,3,0
2,6,120,86,1,1,2,1,2,1
3,5,237,94,1,1,1,3,2,0
2,5,138,57,1,0,0,10,5,0
3,8,70,67,1,2,0,5,5,0
1,6,269,70,3,1,0,0,5,0
2,4,197,144,4,0,0,13,5,1
0,6,239,32,0,0,1,0,4,0
0,1,16,2,1,3,1,3,1,0
1,10,300,192,5,3,0,14,0,1
3,5,31,0,5,1,2,3,1,1
0,9,269,185,2,0,1,1,5,1
3,2,48,3,0,2,0,4,4,1
3,5,53,51,5,1,1,7,4,0
0,5,147,140,2,0,1,1,2,1
1,7,101,43,5,3,1,3,4,0
2,10,180,142,5,2,1,11,1,1
2,7,171,93,5,1,1,12,3,1
2,4,242,115,3,0,1,5,4,1
0,7,246,163,1,1,0,7,3,0
2,7,94,41,1,2,0,3,1,1
1,4,21,7,3,1,0,6,3,1
2,8,15,4,0,0,1,4,0,0
2,1,184,86,1,3,1,5,2,1
2,4,142,11,2,0,0,0,0,0
1,10,183,54,5,0,0,7,0,1
1,0,149,105,0,1,0,1,1,1
0,4,143,8,1,1,2,14,2,1
1,6,160,109,0,0,0,11,4,1
2,8,84,75,4,1,1,5,2,0
2,4,249,78,3,0,0,12,3,0
0,4,146,142,5,0,2,14,0,0
0,3,128,51,5,2,0,4,5,1
1,1,295,70,4,3,1,1,1,1
0,7,223,203,4,3,0,12,3,1
1,2,42,27,3,1,0,15,1,1
2,4,138,54,1,3,0,4,0,0
0,1,37,26,5,3,2,11,5,1
0,1,222,144,4,2,0,15,5,0
2,4,263,202,0,2,1,3,1,0
0,7,300,80,1,2,1,13,4,1
0,0,210,117,5,3,2,9,3,0
2,10,13,1,2,3,0,6,5,0
0,4,132,21,0,0,2,10,5,0
2,4,65,36,5,2,2,13,0,0
1,0,61,58,5,3,1,9,3,0
2,8,222,55,4,1,1,15,3,0
1,8,252,156,1,2,0,12,5,0
0,9,294,201,1,2,2,9,3,0
1,3,279,76,1,0,0,3,5,0
1,2,29,5,1,3,1,5,2,0
3,6,147,100,5,2,1,6,5,0
2,4,208,192,3,1,1,5,0,1
2,9,63,61,3,3,0,6,0,0
3,8,56,23,5,1,2,15,2,0
0,2,22,9,0,0,1,3,2,0
2,3,130,42,1,1,1,5,4,1
3,8,180,102,3,1,2,14,0,0
2,9,156,124,0,2,1,6,0,0
0,6,133,78,1,3,2,4,3,0
0,6,110,96,0,1,2,9,0,1
1,2,94,27,0,1,1,0,2,0
0,2,204,186,1,0,0,15,2,1
2,8,254,71,3,0,1,13,2,1
1,2,266,76,5,2,1,9,3,0
3,0,35,5,0,0,0,0,3,1
1,8,174,102,4,0,1,12,5,1
3,1,219,216,1,0,2,15,4,1
0,4,117,7,4,1,1,9,1,0
0,9,10,4,3,3,1,0,2,1
2,9,107,24,1,1,2,9,3,0
3,10,221,3,0,3,0,7,5,1
3,8,167,46,5,3,1,13,1,0
2,0,285,17,5,0,1,13,4,1
3,1,168,74,0,2,0,7,3,0
1,0,297,124,5,1,2,9,3,1
0,6,91,10,0,1,2,2,0,0
2,0,97,62,3,0,0,9,0,0
2,5,89,50,2,1,2,1,3,1
1,6,148,35,4,2,0,13,0,0
3,0,179,31,2,2,2,11,5,1
1,0,99,15,1,0,2,3,4,1
3,7,191,6,0,0,2,7,3,0
0,1,156,34,5,0,0,1,4,0
2,10,224,209,3,1,0,7,0,1
3,8,18,7,0,0,1,0,5,1
0,0,92,65,0,1,0,3,4,0
3,2,81,65,4,0,2,11,2,0
1,5,175,78,0,2,2,2,3,1
2,2,192,62,0,2,0,4,2,1
3,0,186,39,1,0,2,14,3,1
0,9,73,60,2,2,1,0,2,1
3,7,112,9,2,3,2,8,3,1
2,4,27,20,2,1,2,9,3,0
2,0,50,30,0,2,2,1,0,1
3,9,162,90,0,2,2,6,1,1
3,10,74,31,5,3,2,8,5,1
3,3,49,35,4,2,0,10,1,0
1,10,182,86,5,0,0,14,4,0
